Date,US0001M,US0002M,US0003M,US0006M,US0012M,USSW2,USSW3,USSW5,USSW7,USSW10,USSW15,USSW30
42642,0.52722,0.649,0.84561,1.23778,1.55633,0.9928,1.0443,1.1505,1.2683,1.42,1.5878,1.7375
42643,0.53111,0.649,0.85367,1.23972,1.55178,1.013,1.0685,1.1813,1.301,1.4555,1.6255,1.7794
42646,0.52833,0.649,0.85789,1.24778,1.559,1.0248,1.082,1.1985,1.3208,1.477,1.6514,1.8073
42647,0.52722,0.65011,0.86433,1.25139,1.56567,1.0495,1.1135,1.2426,1.3726,1.5381,1.7141,1.8733
42648,0.52567,0.65122,0.86794,1.25578,1.57267,1.0661,1.1315,1.2565,1.3884,1.552,1.729,1.8896
42649,0.52956,0.65589,0.87156,1.26244,1.58122,1.086,1.1585,1.2925,1.4228,1.5826,1.7568,1.9121
42650,0.529,0.65589,0.87606,1.26222,1.58711,1.0676,1.1375,1.2689,1.397,1.556,1.7335,1.8925
42653,0.52956,0.65278,0.87389,1.26033,1.58622,1.101,1.178,1.3268,1.46,1.6228,1.8011,1.9597
42654,0.53067,0.65389,0.8775,1.2635,1.59122,1.1005,1.174,1.3114,1.4425,1.6042,1.7855,1.9465
42655,0.53456,0.654,0.88111,1.26367,1.59567,1.0869,1.1598,1.3008,1.4383,1.6056,1.7876,1.9494
42656,0.53456,0.65789,0.88,1.26228,1.58733,1.0645,1.1346,1.2736,1.4104,1.577,1.7586,1.9226
42657,0.53567,0.65789,0.88167,1.26228,1.58567,1.0643,1.1435,1.298,1.449,1.6285,1.8222,1.9951
42660,0.52789,0.66111,0.87761,1.26433,1.58067,1.041,1.117,1.2725,1.4213,1.599,1.7893,1.9595
42661,0.52567,0.66111,0.88122,1.26072,1.57122,1.026,1.0963,1.2444,1.3919,1.5717,1.764,1.9381
42662,0.52456,0.66111,0.88067,1.25572,1.564,1.0315,1.0997,1.2457,1.3951,1.5758,1.766,1.9386
42663,0.524,0.66722,0.88178,1.25628,1.56622,1.0598,1.131,1.2777,1.4222,1.5955,1.7787,1.9436
42664,0.534,0.66722,0.88178,1.25711,1.57178,1.0604,1.1273,1.2647,1.4047,1.5751,1.7593,1.9244
42667,0.534,0.66889,0.88372,1.25572,1.57067,1.0808,1.1533,1.2961,1.4343,1.6033,1.7862,1.9519
42668,0.53589,0.66944,0.88567,1.26044,1.57844,1.0837,1.155,1.2958,1.4315,1.5976,1.7771,1.9381
42669,0.53478,0.67,0.89039,1.261,1.57956,1.0944,1.174,1.3269,1.472,1.6448,1.829,1.9925
42670,0.53433,0.67278,0.88733,1.25878,1.58233,1.107,1.1963,1.3684,1.525,1.7068,1.897,2.0633
42671,0.53267,0.67222,0.88594,1.25822,1.58233,1.0871,1.1742,1.3488,1.5147,1.7064,1.9007,2.0697
42674,0.53378,0.67111,0.88428,1.256,1.57511,1.0805,1.162,1.331,1.4953,1.6839,1.8736,2.0378
42675,0.53044,0.66833,0.88094,1.25656,1.57567,1.07,1.1496,1.3222,1.4917,1.6858,1.8778,2.0403
42676,0.532,0.66556,0.87567,1.24822,1.56511,1.0481,1.1255,1.2951,1.4671,1.663,1.8603,2.0325
42677,0.53256,0.66644,0.88094,1.24711,1.56011,1.0502,1.1285,1.2998,1.4713,1.6703,1.8743,2.0545
42678,0.53533,0.66811,0.88261,1.24544,1.559,1.0335,1.1094,1.2693,1.4413,1.6395,1.8379,2.0127
42681,0.53533,0.67061,0.88678,1.25156,1.56844,1.0726,1.1553,1.3286,1.4975,1.69,1.884,2.0513
42682,0.537,0.67617,0.88233,1.25378,1.56789,1.0985,1.1878,1.3669,1.5306,1.72,1.9078,2.0683
42683,0.53644,0.67617,0.8865,1.24267,1.55622,1.1438,1.2788,1.5281,1.7175,1.9272,2.1243,2.294
42684,0.53817,0.69194,0.90206,1.25822,1.58344,1.1725,1.3393,1.6065,1.8078,2.019,2.2207,2.3908
42685,0.53817,0.69489,0.90567,1.26211,1.58789,1.1855,1.3595,1.5781,1.7779,2.02,2.222,2.379
42688,0.54206,0.70167,0.91122,1.27489,1.61011,1.2445,1.4371,1.7268,1.9318,2.1375,2.3193,2.4623
42689,0.55011,0.69389,0.90622,1.27211,1.60456,1.2358,1.422,1.6925,1.8894,2.0834,2.2577,2.3909
42690,0.55456,0.69889,0.90872,1.27544,1.61178,1.2398,1.4208,1.6975,1.8945,2.0804,2.2403,2.3576
42691,0.56178,0.70333,0.91122,1.27489,1.60456,1.279,1.4675,1.7602,1.9582,2.1485,2.319,2.4431
42692,0.566,0.70667,0.91622,1.27933,1.62067,1.2993,1.4993,1.8135,2.0173,2.2033,2.3623,2.4698
42695,0.56778,0.71056,0.91983,1.27433,1.62289,1.284,1.477,1.7671,1.9643,2.1484,2.3095,2.4208
42696,0.58422,0.72028,0.92483,1.27822,1.62789,1.2779,1.4691,1.755,1.9463,2.1332,2.3016,2.4205
42697,0.592,0.72583,0.93011,1.27989,1.62956,1.3145,1.509,1.8036,1.9923,2.1715,2.329,2.4428
42698,0.60256,0.73389,0.93706,1.28878,1.64344,1.34,1.537,1.8015,1.994,2.1775,2.3337,2.4394
42699,0.60589,0.73194,0.93733,1.28989,1.64511,1.3305,1.526,1.817,2.0055,2.184,2.3375,2.441
42702,0.60561,0.73194,0.93511,1.28989,1.64122,1.3025,1.4887,1.7703,1.9634,2.147,2.309,2.4195
42703,0.61672,0.73444,0.93067,1.29267,1.64067,1.2879,1.4723,1.749,1.9398,2.1248,2.2859,2.3987
42704,0.62367,0.7425,0.93417,1.28878,1.639,1.3203,1.5195,1.8142,2.0208,2.2141,2.3814,2.4934
42705,0.6345,0.74389,0.94167,1.291,1.64344,1.3475,1.559,1.8743,2.087,2.2868,2.4523,2.5641
42706,0.64667,0.74861,0.94639,1.29156,1.64456,1.3105,1.508,1.812,2.026,2.2264,2.4011,2.5191
42709,0.65194,0.75139,0.94806,1.291,1.644,1.339,1.5423,1.8409,2.0469,2.2416,2.4131,2.5275
42710,0.64889,0.75361,0.95083,1.29322,1.64567,1.3421,1.5441,1.8383,2.0468,2.2442,2.4203,2.5411
42711,0.65417,0.75639,0.95083,1.29322,1.64511,1.3203,1.5085,1.7947,1.9971,2.1898,2.3658,2.484
42712,0.66389,0.76583,0.95306,1.29322,1.64456,1.3392,1.5399,1.8463,2.0628,2.2697,2.452,2.5797
42713,0.68,0.77139,0.9565,1.296,1.64844,1.3673,1.5808,1.9025,2.1253,2.336,2.5195,2.6435
42716,0.69472,0.775,0.95872,1.29878,1.65456,1.369,1.5803,1.8995,2.1245,2.3413,2.5299,2.6576
42717,0.70389,0.7825,0.96344,1.29822,1.654,1.3851,1.5963,1.9101,2.1243,2.3293,2.5091,2.6291
42718,0.70728,0.78778,0.97039,1.29822,1.65456,1.4935,1.7288,2.0574,2.2608,2.4465,2.6065,2.7078
42719,0.73622,0.80611,0.99317,1.32267,1.69956,1.5205,1.7747,2.1156,2.3167,2.4955,2.643,2.7223
42720,0.739,0.80944,0.99733,1.31989,1.69344,1.5168,1.7675,2.0997,2.3075,2.497,2.656,2.7427
42723,0.744,0.81,0.99428,1.31767,1.69178,1.4915,1.7316,2.0538,2.2585,2.4468,2.6064,2.6953
42724,0.749,0.81056,0.99622,1.32044,1.69067,1.4965,1.741,2.068,2.273,2.461,2.6193,2.7072
42725,0.755,0.81139,0.99761,1.316,1.68956,1.481,1.72,2.0485,2.2518,2.4385,2.5925,2.677
42726,0.75611,0.81333,0.99706,1.316,1.68789,1.5,1.7407,2.0645,2.264,2.4492,2.6061,2.691
42727,0.76111,0.81444,0.99706,1.31656,1.68956,1.506,1.7415,2.0595,2.2565,2.436,2.594,2.681
42732,0.77,0.81611,0.99817,1.31767,1.69011,1.4935,1.7237,2.0294,2.2217,2.4025,2.5601,2.6465
42733,0.77111,0.81944,0.99789,1.31767,1.68733,1.4658,1.6915,1.9885,2.1861,2.371,2.5304,2.6162
42734,0.77167,0.81944,0.99789,1.31767,1.68567,1.4523,1.6898,1.9752,2.161,2.3367,2.4955,2.5925
42738,0.77333,0.82,0.99872,1.31767,1.689,1.4665,1.685,1.966,2.1424,2.3062,2.455,2.5365
42739,0.76556,0.82278,1.00511,1.32156,1.689,1.4615,1.6689,1.9418,2.1209,2.2866,2.4377,2.5197
42740,0.76556,0.82444,1.00928,1.321,1.689,1.4312,1.6233,1.8748,2.0453,2.211,2.3588,2.4445
42741,0.76333,0.82778,1.01011,1.32433,1.68456,1.4835,1.6934,1.9576,2.1288,2.292,2.4411,2.5206
42744,0.76333,0.83167,1.01483,1.33156,1.70067,1.4663,1.6635,1.9135,2.0751,2.2339,2.3826,2.4643
42745,0.765,0.83167,1.01789,1.33378,1.70178,1.4743,1.6723,1.9181,2.0884,2.2512,2.4002,2.4821
42746,0.76722,0.83333,1.02178,1.33461,1.70289,1.4795,1.6773,1.9313,2.0923,2.2506,2.3948,2.474
42747,0.76722,0.83444,1.02178,1.33267,1.69789,1.466,1.66,1.9145,2.0765,2.2419,2.3921,2.4824
42748,0.76833,0.835,1.02317,1.33156,1.69844,1.4917,1.6931,1.9487,2.1139,2.2795,2.4312,2.5226
42751,0.76778,0.83667,1.02372,1.33294,1.70178,1.49,1.6895,1.95,2.0977,2.2634,2.4187,2.522
42752,0.76944,0.83778,1.02483,1.33239,1.70233,1.4499,1.631,1.8724,2.0382,2.2076,2.3605,2.4531
42753,0.77667,0.84806,1.03011,1.3385,1.71039,1.523,1.7265,1.9881,2.1534,2.3143,2.4559,2.5351
42754,0.77639,0.85111,1.04122,1.35156,1.72817,1.5365,1.7423,2.0248,2.2024,2.3713,2.5117,2.5865
42755,0.77528,0.85056,1.04344,1.35822,1.73289,1.5159,1.7195,2.0023,2.186,2.3635,2.5165,2.6024
42758,0.77111,0.84694,1.03789,1.35239,1.72122,1.468,1.6612,1.9374,2.1223,2.3021,2.4584,2.5516
42759,0.77333,0.845,1.03178,1.34572,1.70733,1.5005,1.7033,1.9931,2.1793,2.361,2.5168,2.6119
42760,0.77611,0.84556,1.03733,1.35683,1.71872,1.5195,1.7308,2.0326,2.2261,2.4124,2.5795,2.6801
42761,0.77611,0.84222,1.039,1.36183,1.72817,1.5144,1.7258,2.0302,2.2261,2.4141,2.5796,2.6786
42762,0.77833,0.84222,1.039,1.35878,1.724,1.5139,1.7228,2.017,2.2103,2.3972,2.5603,2.658
42765,0.78,0.84111,1.034,1.35656,1.72483,1.5131,1.7255,2.0211,2.2109,2.3969,2.5623,2.6642
42766,0.77944,0.83944,1.03456,1.34739,1.71344,1.4976,1.7,1.9873,2.1778,2.3645,2.535,2.6418
42767,0.78,0.84167,1.03456,1.35044,1.71511,1.506,1.7145,2.003,2.1945,2.3833,2.5533,2.6525
42768,0.77667,0.84111,1.03372,1.34878,1.71233,1.5086,1.7164,1.9996,2.1939,2.3874,2.5595,2.6705
42769,0.77556,0.84111,1.034,1.34989,1.71344,1.5023,1.7088,1.9928,2.1913,2.3879,2.5635,2.6783
42772,0.77528,0.83944,1.03844,1.34406,1.70733,1.4775,1.6713,1.9453,2.1436,2.3435,2.525,2.6457
42773,0.77278,0.83778,1.03817,1.3435,1.70511,1.4821,1.6735,1.9478,2.1373,2.3268,2.4989,2.6102
42774,0.77167,0.83833,1.03372,1.33794,1.70011,1.4496,1.6294,1.892,2.0731,2.255,2.4221,2.5247
42775,0.77056,0.84,1.03372,1.33489,1.694,1.4905,1.6825,1.9538,2.139,2.321,2.4858,2.585
42776,0.77111,0.84556,1.03622,1.33822,1.70261,1.5067,1.7013,1.9763,2.158,2.3365,2.4974,2.5954
42779,0.77,0.84778,1.039,1.33794,1.71039,1.521,1.7233,2.003,2.1885,2.37,2.5314,2.6269
42780,0.77,0.84778,1.03733,1.33656,1.70789,1.556,1.7617,2.043,2.2255,2.4015,2.559,2.6498
42781,0.77222,0.85111,1.04178,1.34406,1.724,1.5863,1.7933,2.0728,2.2538,2.4278,2.5835,2.6733
42782,0.78056,0.85833,1.0565,1.36378,1.74511,1.5615,1.7618,2.0321,2.2123,2.3903,2.5528,2.6545
42783,0.77944,0.85333,1.05233,1.35739,1.73539,1.5488,1.7418,2.012,2.193,2.375,2.5428,2.646
42786,0.77722,0.85111,1.05011,1.35711,1.73539,1.556,1.748,2.01,2.195,2.382,2.548,2.647
42787,0.77944,0.85333,1.05344,1.36239,1.74539,1.5828,1.7784,2.045,2.2258,2.408,2.5763,2.6818
42788,0.77944,0.85444,1.054,1.36294,1.74567,1.561,1.7545,2.0218,2.2023,2.388,2.5599,2.6678
42789,0.77833,0.85222,1.05233,1.36239,1.74428,1.5338,1.7181,1.9799,2.163,2.3508,2.5261,2.6408
42790,0.78056,0.85167,1.054,1.36072,1.73956,1.5158,1.6928,1.9313,2.1059,2.288,2.4594,2.5705
42793,0.78444,0.85167,1.05456,1.36128,1.73983,1.5528,1.7406,1.9925,2.167,2.343,2.5058,2.6036
42794,0.78889,0.86278,1.064,1.37489,1.75622,1.6095,1.7975,2.0477,2.2112,2.3738,2.5313,2.6266
42795,0.81056,0.89333,1.09278,1.40628,1.78983,1.6253,1.8272,2.0865,2.2558,2.4207,2.5779,2.6719
42796,0.83,0.905,1.1,1.416,1.79817,1.6573,1.8656,2.1252,2.2919,2.4565,2.6098,2.6957
42797,0.83444,0.91333,1.10167,1.42267,1.80817,1.6503,1.8628,2.1253,2.2908,2.455,2.6043,2.6878
42800,0.84667,0.92556,1.10622,1.421,1.80011,1.6352,1.8501,2.1194,2.292,2.463,2.6171,2.7053
42801,0.85444,0.92889,1.10622,1.42044,1.79983,1.648,1.8644,2.1336,2.301,2.4663,2.6195,2.7055
42802,0.85778,0.93222,1.109,1.421,1.80122,1.6713,1.8954,2.1744,2.346,2.5135,2.666,2.7475
42803,0.88139,0.94833,1.11956,1.43017,1.81428,1.7029,1.9354,2.2291,2.4025,2.572,2.723,2.8028
42804,0.89056,0.95833,1.12122,1.426,1.81844,1.6954,1.9227,2.204,2.3793,2.5508,2.7051,2.7863
42807,0.91222,0.96944,1.13122,1.43211,1.82122,1.7128,1.9461,2.2386,2.4215,2.5987,2.7526,2.8352
42808,0.92833,0.97722,1.13733,1.43239,1.82344,1.7093,1.9376,2.2273,2.4025,2.5713,2.7223,2.7976
42809,0.94278,0.98722,1.14817,1.43822,1.82761,1.6397,1.844,2.1129,2.2881,2.4665,2.6303,2.7213
42810,0.97833,1.01556,1.15178,1.431,1.81428,1.6675,1.877,2.1513,2.3264,2.5028,2.668,2.7611
42811,0.97611,1.02167,1.15178,1.43156,1.81317,1.6517,1.8553,2.1245,2.2984,2.4731,2.6378,2.7332
42814,0.97722,1.02,1.15622,1.43489,1.81594,1.6335,1.8278,2.0908,2.2556,2.4278,2.5944,2.6936
42815,0.97722,1.02,1.15622,1.43378,1.81539,1.6175,1.7995,2.0507,2.2135,2.3825,2.5461,2.647
42816,0.98389,1.02389,1.15678,1.43128,1.80678,1.6078,1.791,2.0395,2.203,2.3705,2.5316,2.6284
42817,0.98167,1.02,1.15289,1.42794,1.80372,1.6233,1.8147,2.0681,2.2315,2.4008,2.5564,2.6528
42818,0.98278,1.02278,1.15128,1.42711,1.80289,1.6198,1.8134,2.0655,2.2298,2.3965,2.5495,2.6395
42821,0.98222,1.02278,1.15189,1.42433,1.79706,1.5985,1.783,2.0287,2.1865,2.349,2.5032,2.5962
42822,0.98222,1.02056,1.15222,1.42489,1.79817,1.6325,1.8234,2.0755,2.2318,2.395,2.551,2.644
42823,0.98222,1.02444,1.14678,1.41989,1.794,1.6072,1.7963,2.0384,2.1982,2.3613,2.5152,2.61
42824,0.98278,1.02556,1.14761,1.41878,1.79344,1.6393,1.8321,2.0824,2.2461,2.4116,2.5694,2.6674
42825,0.98278,1.025,1.14956,1.42322,1.80178,1.6176,1.807,2.0523,2.2165,2.3841,2.5441,2.6451
42828,0.98333,1.02556,1.14983,1.42628,1.80261,1.5799,1.7467,1.9775,2.1398,2.3076,2.4694,2.5736
42829,0.98611,1.02833,1.14983,1.42572,1.79178,1.593,1.7655,2.0075,2.1745,2.3455,2.51,2.6143
42830,0.98556,1.02722,1.15039,1.42294,1.79594,1.5697,1.7308,1.968,2.1392,2.3159,2.4851,2.5952
42831,0.98944,1.02667,1.15539,1.426,1.79817,1.5783,1.7395,1.974,2.1428,2.3193,2.4848,2.5946
42832,0.99,1.02611,1.15761,1.42961,1.799,1.6158,1.7875,2.0266,2.1888,2.3564,2.5145,2.6126
42835,0.98833,1.02611,1.15567,1.42211,1.79844,1.5985,1.7654,1.999,2.1616,2.3311,2.4915,2.5937
42836,0.99,1.02722,1.15511,1.41544,1.789,1.5575,1.7119,1.9337,2.0906,2.2574,2.4215,2.5282
42837,0.99389,1.03333,1.15844,1.41044,1.78344,1.5211,1.6656,1.8755,2.0333,2.2036,2.3714,2.4831
42838,0.99444,1.035,1.15844,1.40322,1.77178,1.533,1.6735,1.8741,2.0415,2.209,2.378,2.488
42843,0.99278,1.03667,1.15622,1.39767,1.76122,1.4796,1.6108,1.8127,1.9625,2.128,2.2949,2.4097
42844,0.99111,1.03611,1.15567,1.39072,1.73567,1.4983,1.6365,1.8506,2,2.166,2.3269,2.4366
42845,0.98833,1.04056,1.15317,1.39406,1.73928,1.5276,1.6727,1.889,2.0413,2.2033,2.358,2.4584
42846,0.99056,1.04,1.15622,1.40211,1.74456,1.5323,1.6797,1.9013,2.0553,2.2145,2.3685,2.4628
42849,0.99111,1.04611,1.1665,1.42072,1.76817,1.5644,1.7135,1.9301,2.0871,2.2486,2.4029,2.5008
42850,0.99222,1.04056,1.17039,1.42361,1.77483,1.6028,1.7583,1.9868,2.1488,2.3155,2.4726,2.5723
42851,0.99278,1.04,1.17178,1.43111,1.78289,1.5846,1.7355,1.9563,2.1148,2.28,2.44,2.5402
42852,0.995,1.03722,1.16956,1.43044,1.7765,1.5656,1.7146,1.9393,2.0992,2.267,2.4294,2.5342
42853,0.995,1.03722,1.17233,1.42628,1.774,1.5725,1.7196,1.9327,2.0887,2.2544,2.4146,2.5169
42857,0.99278,1.04361,1.17372,1.43239,1.78011,1.5638,1.712,1.9251,2.0814,2.2453,2.408,2.5152
42858,0.99167,1.04611,1.17122,1.42739,1.77011,1.5844,1.7384,1.9562,2.1095,2.269,2.4238,2.5213
42859,0.99278,1.06028,1.17928,1.436,1.78067,1.599,1.7579,1.9822,2.1408,2.303,2.4574,2.5537
42860,0.99444,1.06,1.18039,1.43267,1.779,1.604,1.76,1.978,2.1299,2.2904,2.4403,2.5307
42863,0.99411,1.06833,1.18456,1.43683,1.78817,1.6216,1.783,2.0085,2.1635,2.3262,2.4799,2.5751
42864,0.98856,1.07,1.182,1.44517,1.79067,1.6135,1.7775,2.007,2.1638,2.3278,2.4823,2.5769
42865,0.98856,1.07028,1.18094,1.44211,1.78761,1.6026,1.7642,1.9959,2.1569,2.3242,2.4818,2.5777
42866,0.98911,1.07833,1.18178,1.43933,1.78567,1.5906,1.7511,1.9805,2.1409,2.309,2.4674,2.5659
42867,0.99244,1.07778,1.17956,1.43656,1.76567,1.5359,1.6889,1.9155,2.0772,2.2506,2.4185,2.5277
42870,1.00078,1.07556,1.17944,1.42267,1.74511,1.5322,1.6849,1.9129,2.079,2.2553,2.4233,2.5295
42871,0.99911,1.07833,1.18117,1.42044,1.74539,1.533,1.6813,1.9083,2.0718,2.2467,2.4153,2.5253
42872,1.00356,1.07833,1.17839,1.41406,1.73289,1.4693,1.6025,1.8111,1.9716,2.147,2.3216,2.4458
42873,1.00994,1.07639,1.17172,1.39906,1.70456,1.4951,1.6281,1.8349,1.9865,2.156,2.322,2.4257
42874,1.01711,1.09611,1.18644,1.41517,1.72289,1.5141,1.6513,1.8558,2.0063,2.1721,2.3327,2.4316
42877,1.02939,1.09889,1.192,1.41933,1.7265,1.5277,1.6689,1.8753,2.0275,2.193,2.3517,2.4488
42878,1.02356,1.10139,1.18867,1.4135,1.71956,1.5457,1.6873,1.8973,2.0526,2.2225,2.3848,2.4889
42879,1.03272,1.11056,1.19761,1.41739,1.72567,1.5143,1.6505,1.8634,2.0206,2.1948,2.366,2.4805
42880,1.04383,1.12028,1.20039,1.41794,1.72289,1.5358,1.673,1.8809,2.034,2.2045,2.3712,2.4804
42881,1.04467,1.12083,1.20178,1.41378,1.72122,1.5318,1.6665,1.8778,2.0278,2.2004,2.3688,2.4805
42885,1.0505,1.11444,1.20178,1.41489,1.7215,1.5095,1.6367,1.8309,1.9824,2.1517,2.32,2.4343
42886,1.06033,1.12583,1.21,1.41878,1.72372,1.5105,1.6398,1.8275,1.9775,2.1471,2.3128,2.4238
42887,1.07589,1.13472,1.21806,1.42239,1.7265,1.5257,1.6503,1.8396,1.9885,2.1559,2.3163,2.4263
42888,1.08617,1.14306,1.2225,1.42822,1.73067,1.5125,1.6272,1.8009,1.9425,2.1055,2.2684,2.3776
42891,1.08422,1.14167,1.21956,1.41822,1.72567,1.518,1.6368,1.8193,1.9658,2.1297,2.2927,2.402
42892,1.08867,1.145,1.219,1.41711,1.72289,1.5088,1.6235,1.7965,1.9389,2.1012,2.2641,2.3768
42893,1.096,1.15167,1.221,1.41406,1.724,1.5188,1.6401,1.8236,1.9686,2.1323,2.2969,2.4086
42894,1.11711,1.16278,1.22811,1.41544,1.72844,1.5294,1.6517,1.8361,1.9851,2.1503,2.3169,2.4288
42895,1.12711,1.17278,1.23644,1.41683,1.72844,1.5435,1.666,1.8494,1.9957,2.1581,2.3205,2.4288
42898,1.13933,1.18167,1.24167,1.42183,1.73567,1.5492,1.668,1.852,1.9975,2.1602,2.3241,2.4335
42899,1.15889,1.19167,1.24556,1.42322,1.73567,1.5639,1.6873,1.8694,2.021,2.186,2.3535,2.4663
42900,1.17167,1.20111,1.25033,1.426,1.73622,1.5202,1.6346,1.8036,1.9438,2.1068,2.2765,2.3981
42901,1.20944,1.23833,1.26744,1.42711,1.72956,1.5425,1.6585,1.8395,1.9785,2.1405,2.3042,2.4186
42902,1.21222,1.24389,1.27356,1.43267,1.73233,1.5273,1.6383,1.8177,1.959,2.1208,2.2853,2.4005
42905,1.21389,1.24611,1.28022,1.43322,1.72844,1.561,1.6766,1.861,2.005,2.1705,2.3343,2.441
42906,1.21556,1.24944,1.28722,1.43961,1.73594,1.5508,1.6598,1.8333,1.9742,2.1372,2.2995,2.4118
42907,1.21556,1.25056,1.28944,1.445,1.73539,1.5435,1.652,1.8295,1.9664,2.128,2.285,2.3958
42908,1.21611,1.25111,1.29556,1.44861,1.73817,1.5302,1.6353,1.8068,1.9425,2.101,2.2583,2.369
42909,1.22,1.25111,1.29328,1.445,1.73344,1.5449,1.6502,1.819,1.9558,2.1168,2.2745,2.388
42912,1.22211,1.25222,1.29483,1.44639,1.73456,1.5487,1.655,1.8248,1.9604,2.1196,2.2731,2.3848
42913,1.22378,1.25222,1.29506,1.44683,1.73289,1.571,1.6847,1.8683,2.0143,2.1774,2.3295,2.4363
42914,1.22611,1.25444,1.29639,1.44656,1.73678,1.573,1.6899,1.8808,2.0322,2.2012,2.3598,2.4716
42915,1.22722,1.25444,1.29861,1.44822,1.73956,1.5893,1.7145,1.9168,2.0718,2.24,2.4006,2.5098
42916,1.22389,1.25333,1.29917,1.44767,1.73844,1.6178,1.7509,1.958,2.1125,2.281,2.4343,2.5395
42919,1.22689,1.25389,1.30072,1.456,1.74844,1.6435,1.7829,1.9948,2.1552,2.3205,2.4735,2.5746
42920,1.22333,1.25389,1.30211,1.45767,1.75122,1.6465,1.784,1.991,2.13,2.3195,2.4523,2.575
42921,1.22333,1.25556,1.303,1.45711,1.75122,1.6487,1.7855,1.9915,2.1452,2.3071,2.4599,2.5644
42922,1.22444,1.255,1.30411,1.46544,1.75733,1.65,1.795,2.0122,2.1765,2.3461,2.503,2.6094
